1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1168,800.0,2.883272058823529,562,29,530,1969.0,1968,TA,11075,69.61401673640168,232.0,189,4,5,784,1969,1969,172000
980,0.0,4.0,945,0,0,1979.0,980,TA,9400,35.0,250.0,0,5,6,945,1975,1975,127500
979,979.0,4.0,484,495,492,1946.0,1958,TA,7136,82.0,423.0,0,6,6,979,1946,1950,145000
561,668.0,2.0,285,276,462,1980.0,1229,TA,1300,24.0,0.0,0,6,6,561,1980,1980,124000
1057,0.0,3.0,417,640,576,1977.0,1057,TA,7420,70.0,0.0,0,5,5,1057,1962,1962,132000
1337,0.0,3.0,699,638,531,2003.0,1337,Gd,8450,65.0,0.0,39,5,7,1337,2003,2003,185000
696,720.0,3.0,604,92,484,1999.0,1416,Gd,2572,24.0,0.0,44,5,7,696,1999,1999,155000
858,0.0,2.0,696,162,0,1979.0,858,TA,7207,50.0,0.0,0,7,5,858,1958,2008,116500
1542,1330.0,4.0,896,434,619,1977.0,2872,TA,12227,69.61401673640168,424.0,282,7,6,1330,1977,1995,272000
804,744.0,3.0,556,248,440,1976.0,1548,Gd,2308,24.0,0.0,0,6,6,804,1976,1976,155000
1800,0.0,2.0,0,1800,702,2007.0,1800,Ex,11923,122.0,0.0,136,5,9,1800,2007,2007,239000
824,1070.0,4.0,624,193,510,2002.0,1894,Gd,11316,80.0,44.0,40,5,7,817,2002,2003,214900
783,701.0,3.0,0,783,393,2005.0,1484,Gd,10237,65.0,0.0,72,5,6,783,2005,2007,178900
976,332.0,2.0,428,300,256,1940.0,1308,TA,9600,130.0,0.0,70,7,5,728,1940,1950,160000
1098,0.0,3.0,902,196,260,1955.0,1098,TA,7390,69.61401673640168,151.0,0,7,5,1098,1955,1955,135000
600,0.0,2.883272058823529,0,600,0,1979.0,968,TA,5925,50.0,0.0,0,6,3,600,1910,1950,37900
1095,0.0,2.0,513,75,264,1958.0,1095,TA,10382,75.0,105.0,0,5,6,588,1958,1958,140000
720,472.0,4.0,0,720,0,1979.0,1192,TA,10800,60.0,0.0,0,4,4,720,1949,1950,135000
764,862.0,2.0,567,197,474,2003.0,1626,Gd,2268,36.0,106.0,27,5,7,764,2003,2004,173000
918,0.0,2.0,0,918,264,1979.0,918,TA,7892,55.0,0.0,0,5,6,918,1979,1979,99500
1428,0.0,3.0,0,1428,480,2007.0,1428,Gd,11639,95.0,0.0,120,5,7,1428,2007,2008,182000
1136,883.0,3.0,0,728,532,1997.0,2019,Gd,11414,60.0,0.0,135,8,7,728,1910,1993,167500
673,709.0,3.0,641,32,490,2000.0,1382,Gd,2651,69.61401673640168,0.0,50,5,7,673,2000,2000,165000
869,0.0,2.0,0,440,0,1979.0,869,Fa,5900,51.0,0.0,0,7,4,440,1923,1958,85500
1241,0.0,1.0,1106,135,569,2007.0,1241,Gd,4274,35.0,0.0,116,5,7,1241,2006,2007,199900
894,0.0,3.0,552,342,400,1999.0,894,TA,9450,68.0,0.0,0,5,4,894,1954,1954,110000
1121,0.0,3.0,651,470,480,1963.0,1121,TA,8816,80.0,0.0,80,6,5,1121,1963,1963,139000
999,0.0,3.0,867,77,588,1961.0,999,Ex,12122,69.61401673640168,210.0,76,9,7,944,1961,2007,178400
1276,1336.0,4.0,854,371,676,1998.0,2612,Gd,12203,98.0,975.0,0,5,8,1225,1998,1999,336000
1266,0.0,2.0,0,1266,388,2007.0,1266,Gd,3182,43.0,16.0,16,5,7,1266,2007,2007,159895
1149,1141.0,4.0,0,1128,779,2002.0,2290,Gd,11250,69.61401673640168,0.0,0,5,8,1128,2002,2002,255900
1302,432.0,4.0,0,0,539,1977.0,1734,Gd,10125,75.0,0.0,0,5,5,0,1977,1977,126000
1164,0.0,3.0,1040,124,240,1950.0,1164,TA,10880,68.0,0.0,48,5,5,1164,1950,1950,125000
1001,634.0,2.0,0,485,255,1950.0,1635,Gd,5310,59.0,0.0,0,8,6,485,1910,2003,117000
1940,0.0,3.0,1646,284,606,2010.0,1940,Ex,10159,83.0,450.0,95,5,9,1930,2009,2010,395192
1118,912.0,4.0,156,692,551,1976.0,2030,Gd,12046,69.61401673640168,298.0,224,6,6,848,1976,1976,195000
778,798.0,3.0,0,770,614,2006.0,1576,Gd,8125,65.0,0.0,50,5,7,770,2006,2006,197000
1407,985.0,3.0,1074,322,870,1997.0,2392,Gd,9452,82.0,423.0,70,5,8,1396,1997,1998,348000
916,826.0,4.0,216,700,424,1925.0,1742,Gd,17671,121.0,0.0,169,9,8,916,1882,1986,168000
1020,831.0,3.0,536,169,440,1964.0,1851,Gd,9760,80.0,340.0,42,8,6,822,1964,1993,187000
750,750.0,3.0,0,750,564,2005.0,1500,Gd,8846,68.0,0.0,35,5,6,750,2005,2006,173900
1718,0.0,3.0,1172,528,786,2008.0,1718,Ex,12456,96.0,230.0,48,5,10,1700,2006,2007,337500
774,456.0,3.0,384,363,305,1946.0,1230,TA,4712,51.0,0.0,57,7,4,747,1946,1950,121600
1050,0.0,3.0,915,135,368,1961.0,1050,TA,10659,69.61401673640168,0.0,319,6,5,1050,1961,1961,136500
1442,0.0,2.0,0,1442,615,1970.0,1442,TA,11717,69.61401673640168,571.0,0,6,6,1442,1970,1970,185000
1077,0.0,3.0,0,1007,210,1922.0,1077,TA,9786,60.0,0.0,100,4,3,1007,1922,1950,91000
1208,0.0,2.0,686,501,632,2006.0,1208,Gd,6762,64.0,24.0,61,5,7,1187,2006,2006,206000
944,0.0,2.0,0,0,528,1956.0,944,Fa,10206,74.0,0.0,0,3,3,0,1952,1952,82000
691,0.0,2.0,0,691,216,1920.0,691,Ex,5400,60.0,0.0,20,6,5,691,1920,1950,86000
1574,0.0,3.0,24,1550,824,2006.0,1574,Gd,11957,75.0,53.0,104,5,8,1574,2006,2006,232000
1680,0.0,4.0,0,1680,528,1976.0,1680,TA,11500,69.61401673640168,164.0,0,6,5,1680,1976,1976,136905
1504,0.0,1.0,16,1330,457,2005.0,1504,Gd,3182,43.0,16.0,0,5,7,1346,2005,2006,181000
985,0.0,3.0,595,390,328,1977.0,985,TA,8385,65.0,220.0,0,8,5,985,1977,1977,149900
1657,0.0,3.0,1237,420,484,1970.0,1657,TA,12155,69.61401673640168,0.0,0,3,6,1657,1970,1970,163500
546,0.0,3.0,273,0,286,1970.0,1092,TA,2217,21.0,0.0,0,4,4,546,1970,1970,88000
1710,0.0,3.0,0,1710,550,2004.0,1710,Gd,12118,43.0,108.0,48,5,7,1710,2004,2005,240000
1008,0.0,4.0,0,1008,0,1979.0,1522,TA,6000,60.0,0.0,0,5,5,1008,1926,1950,102000
720,551.0,2.883272058823529,0,720,312,1948.0,1271,TA,21286,115.0,0.0,0,5,5,720,1948,1950,135000
1664,0.0,4.0,0,0,0,1979.0,1664,TA,9825,75.0,0.0,0,5,5,0,1965,1965,100000
900,602.0,3.0,0,602,180,1923.0,1502,Gd,10592,55.0,0.0,0,7,6,602,1923,1996,165000
1022,0.0,2.0,247,310,280,1956.0,1022,TA,7200,60.0,0.0,30,4,5,1022,1910,2006,85000
1082,0.0,2.0,336,746,240,1948.0,1082,TA,11664,60.0,206.0,130,5,6,1082,1948,1950,119200
810,855.0,3.0,643,167,528,2001.0,1665,Gd,8400,70.0,0.0,45,6,8,810,2001,2001,227000
1504,0.0,3.0,690,814,478,1996.0,1504,Gd,11883,73.0,196.0,66,5,7,1504,1996,1996,203000
1360,0.0,1.0,1036,184,565,1984.0,1360,Gd,5814,69.61401673640168,0.0,0,5,8,1220,1984,1984,187500
802,670.0,3.0,0,384,402,1991.0,1472,Gd,10784,69.61401673640168,76.0,0,5,7,384,1991,1992,160000
1506,0.0,2.0,16,1346,440,2005.0,1506,Gd,3013,43.0,145.0,20,5,7,1362,2005,2005,213490
1132,0.0,2.0,1024,108,451,2005.0,1132,Gd,7024,60.0,0.0,64,5,4,1132,2005,2005,176000
1220,0.0,2.0,684,515,632,2006.0,1220,Gd,7406,64.0,84.0,54,5,7,1199,2006,2006,194000
912,336.0,2.0,324,588,160,1957.0,1248,TA,9439,52.0,0.0,0,5,5,912,1930,1950,87000
1504,0.0,2.0,16,1330,437,2005.0,1504,Gd,3182,43.0,14.0,20,5,7,1346,2005,2006,191000
2898,0.0,2.0,1165,0,665,1976.0,2898,Gd,15498,69.61401673640168,0.0,72,6,8,1565,1976,1976,287000
882,0.0,2.883272058823529,138,276,461,1980.0,882,TA,7700,70.0,0.0,0,5,5,882,1972,1972,112500
1264,0.0,3.0,697,571,461,1960.0,1264,TA,9300,73.0,324.0,0,5,5,1268,1960,1960,167500
1646,0.0,3.0,1513,125,800,2008.0,1646,Gd,9520,71.0,338.0,44,5,8,1638,2007,2008,293077
968,408.0,3.0,368,359,240,1941.0,1376,TA,9492,79.0,0.0,0,5,5,768,1941,1950,105000
672,546.0,2.883272058823529,317,355,264,1972.0,1218,TA,1680,21.0,281.0,28,7,6,672,1972,1972,118000
948,980.0,5.0,0,686,0,1979.0,1928,TA,7082,69.61401673640168,0.0,0,8,5,686,1916,1995,160000
1687,998.0,5.0,523,301,672,1970.0,3082,TA,15863,102.0,0.0,63,3,7,824,1920,1970,197000
1352,1168.0,5.0,1012,326,796,1993.0,2520,Gd,14541,69.61401673640168,0.0,55,7,8,1338,1993,1993,310000
1654,0.0,3.0,986,668,900,2002.0,1654,Gd,8125,69.61401673640168,295.0,136,5,7,1654,2002,2002,230000
954,0.0,2.0,0,920,240,1938.0,954,Fa,6305,50.0,0.0,0,7,5,920,1938,1950,119750
845,0.0,3.0,0,0,290,1957.0,845,TA,11500,69.61401673640168,0.0,0,3,4,0,1957,1957,84000
1620,0.0,2.0,1022,598,912,2008.0,1620,Ex,12898,89.0,70.0,0,5,9,1620,2007,2008,315500
1055,1208.0,3.0,0,1055,905,2001.0,2263,Gd,9240,69.61401673640168,396.0,45,5,8,1055,2001,2002,287000
798,546.0,3.0,0,546,0,1979.0,1344,TA,1533,21.0,0.0,0,6,4,546,1970,2008,97000
630,0.0,1.0,509,121,286,1970.0,630,TA,1477,21.0,0.0,0,4,4,630,1970,1970,80000
1803,0.0,3.0,168,284,484,1957.0,1803,TA,13125,88.0,67.0,0,4,5,1134,1957,2000,155000
800,832.0,4.0,400,336,484,1966.0,1632,Gd,9130,69.61401673640168,252.0,40,8,6,800,1966,2000,173000
1306,0.0,1.0,900,406,624,2005.0,1306,Gd,5381,34.0,135.0,63,5,6,1306,2005,2005,196000
1532,797.0,4.0,1085,390,514,1990.0,2329,Gd,11839,86.0,99.0,121,5,7,1475,1990,1990,262280
2524,0.0,4.0,1104,1420,542,1981.0,2524,Gd,9600,80.0,0.0,120,5,8,2524,1981,1981,278000
1733,0.0,4.0,0,0,452,1955.0,1733,TA,13680,69.61401673640168,0.0,0,5,3,0,1955,1955,139600
1992,876.0,4.0,240,1752,716,2005.0,2868,Ex,16056,85.0,208.0,108,5,9,1992,2005,2006,556581
990,0.0,3.0,686,304,672,1996.0,990,TA,9245,57.0,0.0,0,5,5,990,1994,1995,145000
1771,0.0,3.0,0,0,336,1960.0,1771,TA,21750,100.0,75.0,0,4,5,0,1960,2006,115000
930,0.0,2.0,0,0,308,1946.0,930,Gd,11100,60.0,0.0,0,7,4,0,1946,2006,84900
1302,0.0,3.0,0,1302,436,2007.0,1302,Gd,8993,73.0,0.0,22,5,7,1302,2007,2007,176485
1316,0.0,3.0,0,1316,440,2007.0,1316,Gd,11175,103.0,0.0,20,5,7,1316,2007,2007,200141
1127,850.0,4.0,442,374,540,1964.0,1977,TA,9500,100.0,272.0,52,6,6,816,1964,1978,165000
1526,0.0,4.0,383,833,364,1957.0,1526,TA,8562,68.0,145.0,78,6,5,1216,1957,2002,144500
1091,898.0,3.0,932,133,586,2002.0,1989,Gd,11367,90.0,210.0,60,5,8,1065,2002,2002,255000
1523,0.0,2.883272058823529,644,549,478,1976.0,1523,TA,11361,104.0,160.0,0,5,6,1193,1976,1976,180000
1364,0.0,2.0,659,705,484,2005.0,1364,Gd,7052,43.0,240.0,36,5,7,1364,2005,2005,185850
979,871.0,3.0,595,378,467,1994.0,1850,Gd,29959,69.61401673640168,0.0,98,6,7,973,1994,1994,248000
1130,1054.0,3.0,936,168,836,2008.0,2184,Ex,11308,96.0,154.0,102,5,9,1104,2008,2008,335000
1096,895.0,3.0,297,0,432,1977.0,1991,TA,11275,69.61401673640168,480.0,0,7,6,854,1932,1950,220000
1338,0.0,2.0,616,722,582,2001.0,1338,Gd,4920,41.0,0.0,0,5,8,1338,2001,2001,213500
894,0.0,2.0,0,894,1248,1994.0,894,TA,18000,120.0,0.0,20,4,3,894,1935,1950,81000
1422,915.0,5.0,0,662,560,1945.0,2337,TA,13600,85.0,0.0,57,5,5,662,1900,1950,90000
1103,0.0,2.0,397,706,440,1976.0,1103,Gd,6000,50.0,0.0,120,6,6,1103,1925,1980,110500
1154,0.0,3.0,740,184,480,1966.0,1154,TA,11000,69.61401673640168,200.0,58,6,5,1154,1966,1966,154000
1306,954.0,3.0,1201,105,533,1996.0,2260,Gd,14000,80.0,0.0,44,5,7,1306,1996,1997,328000
799,772.0,3.0,0,799,380,1993.0,1571,TA,7837,59.0,0.0,40,7,6,799,1993,1994,178000
798,813.0,4.0,674,0,442,1964.0,1611,TA,9760,80.0,360.0,128,6,6,780,1964,1964,167900
1291,1230.0,5.0,837,105,576,1973.0,2521,TA,3964,42.0,0.0,20,4,6,942,1973,1973,151400
893,0.0,2.0,220,625,576,1985.0,893,Gd,9600,60.0,0.0,0,7,5,845,1949,2003,135000
1048,0.0,3.0,586,462,286,1956.0,1048,TA,10152,72.0,120.0,20,5,5,1048,1956,1956,135000
829,727.0,4.0,298,429,441,1968.0,1556,TA,11700,78.0,0.0,0,6,6,727,1968,1968,154000
1002,454.0,4.0,0,810,280,1954.0,1456,TA,7585,50.0,0.0,0,3,5,810,1948,1950,91500
698,728.0,3.0,535,155,440,1977.0,1426,TA,7950,75.0,140.0,0,6,6,690,1977,1977,159500
1240,0.0,2.0,0,1240,826,2006.0,1240,Gd,8556,74.0,0.0,93,5,7,1240,2006,2006,194000
960,780.0,3.0,410,390,240,1940.0,1740,TA,13125,75.0,0.0,0,6,7,800,1940,1984,219500
1096,370.0,3.0,626,170,566,1950.0,1466,Gd,10800,60.0,0.0,21,8,5,796,1936,1989,170000
1096,0.0,3.0,75,230,299,1969.0,1096,TA,15870,69.61401673640168,0.0,32,5,5,1096,1969,1969,138800
848,0.0,2.883272058823529,662,186,420,2004.0,848,Gd,4435,37.0,169.0,0,5,6,848,2004,2004,155900
990,0.0,3.0,495,495,299,1996.0,990,TA,8775,65.0,0.0,64,5,5,990,1994,1994,126000
1258,0.0,3.0,656,602,528,1971.0,1258,Gd,11040,80.0,144.0,0,7,6,1258,1971,2004,145000
1040,0.0,3.0,824,216,308,1963.0,1040,TA,7500,75.0,0.0,0,5,5,1040,1963,1963,133000
1459,0.0,3.0,0,1459,527,2002.0,1459,Gd,8749,70.0,100.0,39,5,7,1459,2002,2002,192000
1251,0.0,3.0,553,698,461,1964.0,1251,TA,8800,80.0,425.0,116,6,6,1251,1964,1964,160000
691,807.0,3.0,592,99,409,1995.0,1498,TA,13031,69.61401673640168,0.0,44,5,6,691,1995,1996,187500
996,0.0,2.0,747,189,564,1992.0,996,Gd,9069,73.0,0.0,0,6,6,936,1992,1992,147000
546,546.0,3.0,334,212,286,1973.0,1092,TA,1974,69.61401673640168,0.0,96,5,4,546,1973,1973,83500
1082,871.0,3.0,0,1082,1043,2005.0,1953,Gd,10574,85.0,0.0,50,5,8,1082,2005,2006,252000
970,739.0,3.0,0,970,380,2004.0,1709,Gd,2522,24.0,50.0,40,5,7,970,2004,2004,137500
1247,0.0,1.0,1039,208,550,2005.0,1247,Gd,3316,37.0,0.0,84,5,8,1247,2005,2005,197000
1040,0.0,2.0,0,0,400,1987.0,1040,TA,8544,60.0,0.0,0,4,3,0,1950,1950,92900
624,628.0,2.0,510,90,462,1999.0,1252,Gd,2160,24.0,212.0,48,5,7,600,1999,2000,160000
1390,304.0,4.0,423,758,576,1925.0,1694,TA,8400,60.0,0.0,0,5,6,1181,1925,1950,136500
1200,0.0,1.0,661,203,884,1977.0,1200,Gd,9230,71.0,166.0,64,8,5,864,1965,1998,146000
936,0.0,2.0,248,448,308,1956.0,936,TA,5868,74.0,0.0,0,7,5,936,1956,2000,129000
1314,0.0,3.0,24,1290,440,2006.0,1314,Gd,9317,78.0,0.0,22,5,6,1314,2006,2006,176432
773,582.0,3.0,0,684,0,1979.0,1355,Gd,6882,60.0,0.0,0,7,6,684,1914,2006,127000
1088,0.0,2.0,0,1074,461,1987.0,1088,Gd,3696,69.61401673640168,0.0,74,5,8,1074,1986,1986,170000
757,567.0,3.0,672,0,240,1936.0,1324,TA,6000,50.0,0.0,0,6,4,672,1936,1950,128000
1601,0.0,3.0,704,567,478,1978.0,1601,TA,11880,82.0,206.0,0,5,7,1271,1978,1978,157000
438,0.0,1.0,290,0,246,1930.0,438,Fa,8400,60.0,0.0,0,5,2,290,1920,1950,60000
950,0.0,2.883272058823529,412,251,280,1981.0,950,TA,9758,61.0,0.0,0,5,5,950,1971,1971,119500
1134,0.0,2.0,588,422,254,1960.0,1134,TA,7000,70.0,45.0,16,7,5,1010,1960,2002,135000
1194,0.0,3.0,655,0,539,1954.0,1194,TA,8910,79.0,0.0,0,6,6,655,1959,1959,159500
630,672.0,3.0,0,630,440,1970.0,1302,TA,2016,24.0,304.0,0,5,5,630,1970,1970,106000
1500,0.0,3.0,1032,431,712,1994.0,2622,Gd,12256,98.0,362.0,32,5,8,1463,1994,1995,325000
1442,0.0,3.0,738,172,719,1990.0,1442,Gd,10357,114.0,0.0,244,5,7,910,1990,1991,179900
887,1134.0,3.0,0,868,422,2006.0,2021,Gd,23257,168.0,0.0,100,5,7,868,2006,2006,274725
948,742.0,3.0,0,924,463,2000.0,1690,TA,8063,69.61401673640168,0.0,48,5,6,924,2000,2000,181000
1836,0.0,3.0,1039,797,862,2004.0,1836,Gd,11362,107.0,42.0,185,5,8,1836,2004,2005,280000
773,885.0,3.0,219,554,431,1995.0,1658,TA,8000,69.61401673640168,0.0,84,5,6,773,1995,1996,188000
1098,866.0,4.0,403,400,483,1976.0,1964,TA,10480,80.0,660.0,69,6,7,803,1976,1976,205000
816,0.0,2.0,708,108,308,1957.0,816,TA,7100,73.0,0.0,0,7,5,816,1957,1957,129900
1008,0.0,2.0,643,365,240,1953.0,1008,Gd,8923,66.0,0.0,18,7,5,1008,1953,2006,134500
833,0.0,2.0,415,418,326,1955.0,833,Gd,5400,90.0,0.0,0,7,5,833,1954,2000,117000
1734,0.0,3.0,1004,730,928,2007.0,1734,Ex,12085,93.0,328.0,0,5,8,1734,2007,2007,318000
779,640.0,3.0,353,55,527,2002.0,1419,Gd,7750,69.61401673640168,0.0,0,5,8,408,2002,2002,184100
894,0.0,3.0,702,192,450,1967.0,894,Gd,9764,57.0,0.0,0,7,5,894,1967,2003,130000
1021,580.0,2.883272058823529,0,533,300,1958.0,1601,TA,13825,85.0,0.0,34,6,5,533,1958,1987,140000
1040,0.0,2.883272058823529,369,671,286,1959.0,1040,TA,7560,70.0,0.0,0,5,5,1040,1959,1959,133700
1012,0.0,2.0,0,1012,308,1920.0,1012,TA,8263,59.0,0.0,22,5,6,1012,1920,1950,118400
1552,0.0,3.0,24,1528,782,2005.0,1552,Gd,10084,84.0,196.0,20,5,7,1552,2005,2006,212900
960,0.0,3.0,0,672,288,1956.0,960,TA,8926,69.61401673640168,0.0,0,3,4,672,1956,1956,112000
698,0.0,2.0,0,698,0,1979.0,698,TA,9405,50.0,0.0,200,9,5,698,1947,2008,118000
812,670.0,3.0,0,384,392,1992.0,1482,Gd,9125,69.61401673640168,170.0,25,5,7,384,1992,1992,163900
1005,0.0,2.0,0,1005,672,1977.0,1005,Fa,10434,60.0,0.0,0,5,4,1005,1955,1955,115000
1555,0.0,2.0,0,1373,660,2007.0,1555,Gd,3684,53.0,130.0,20,5,7,1373,2007,2007,174000
1530,0.0,3.0,1300,230,630,2004.0,1530,Gd,14572,182.0,0.0,36,5,7,1530,2004,2004,259000
847,1112.0,4.0,0,847,434,2004.0,1959,Gd,11796,59.0,0.0,48,5,7,847,2004,2005,215000
936,0.0,2.0,936,0,672,1980.0,936,TA,7200,60.0,180.0,0,5,5,936,1980,1980,140000
1328,653.0,4.0,622,500,576,1981.0,1981,Gd,7804,65.0,0.0,44,3,4,1122,1928,1950,135000
974,0.0,3.0,212,762,0,1979.0,974,TA,10712,63.0,0.0,28,5,5,974,1991,1992,93500
1178,1032.0,5.0,0,1008,205,1930.0,2210,Fa,9900,90.0,0.0,48,4,6,1008,1880,1950,117500
1142,878.0,3.0,584,544,466,1995.0,2020,Gd,9828,80.0,0.0,155,5,8,1128,1995,1995,239500
916,684.0,3.0,0,916,460,1997.0,1600,TA,8773,57.0,0.0,38,5,6,916,1997,1997,169000
986,0.0,2.0,0,960,180,1926.0,986,TA,6180,60.0,0.0,128,5,6,960,1926,1950,102000
1032,220.0,3.0,280,752,288,1950.0,1252,TA,9600,80.0,0.0,0,5,6,1032,1950,1950,119000
780,240.0,2.0,0,780,0,1979.0,1020,TA,6342,54.0,0.0,0,8,5,780,1875,1996,94000
1567,0.0,2.0,1567,0,714,1977.0,1567,Gd,9819,69.61401673640168,0.0,32,5,6,1567,1977,1977,196000
1167,0.0,3.0,645,270,495,1972.0,1167,TA,8731,98.0,0.0,0,5,5,915,1920,1950,144000
952,0.0,2.0,852,100,840,1988.0,952,TA,7350,60.0,0.0,0,7,5,952,1951,1951,139000
1088,780.0,4.0,381,399,484,1976.0,1868,Gd,10304,69.61401673640168,44.0,96,7,5,780,1976,1976,197500
1466,1362.0,4.0,1150,316,1052,2006.0,2828,Gd,9965,77.0,340.0,144,5,8,1466,2006,2007,424870
1006,0.0,3.0,288,718,0,1979.0,1006,TA,9000,69.61401673640168,0.0,24,3,5,1006,1959,1959,80000
672,252.0,2.0,348,324,280,1941.0,924,Fa,12180,60.0,0.0,0,4,4,672,1941,1950,80000
1042,534.0,3.0,0,1042,225,1928.0,1576,TA,6240,52.0,0.0,0,6,5,1042,1928,1950,149000
1298,0.0,3.0,1258,40,403,1985.0,1298,Gd,11200,69.61401673640168,85.0,26,5,6,1298,1985,1985,180000
860,704.0,3.0,275,429,234,1941.0,1564,Fa,12000,75.0,0.0,0,7,7,704,1941,1950,174500
572,539.0,2.0,0,572,288,1982.0,1111,TA,5700,69.61401673640168,0.0,0,7,7,572,1926,1950,116900
832,650.0,3.0,624,26,324,1930.0,1482,TA,9000,50.0,0.0,0,9,7,650,1920,1988,143000
932,0.0,2.0,0,932,306,1950.0,932,Gd,8280,57.0,0.0,0,5,6,932,1950,1950,124000
1466,0.0,3.0,176,1290,528,1959.0,1466,Fa,17755,134.0,132.0,140,4,5,1466,1959,1959,149900
1811,0.0,2.0,296,230,470,1956.0,1811,Ex,14115,90.0,0.0,0,7,6,1073,1956,2004,230000
816,0.0,2.0,538,278,432,2002.0,816,TA,5890,69.61401673640168,0.0,0,8,6,816,1930,2007,120500
902,918.0,4.0,454,410,492,1965.0,1820,Gd,13700,69.61401673640168,288.0,84,6,7,864,1965,1988,201800
1437,0.0,3.0,1157,280,528,1976.0,1437,Gd,10768,90.0,0.0,21,8,5,1437,1976,2004,218000
1265,0.0,3.0,633,586,502,1965.0,1265,Gd,9350,85.0,0.0,92,8,5,1219,1965,1999,179900
1314,0.0,2.0,904,410,626,2008.0,1314,Gd,5001,34.0,166.0,62,5,7,1314,2007,2008,230000
1580,0.0,3.0,0,1580,830,2008.0,1580,Gd,11932,92.0,186.0,24,5,8,1580,2007,2008,235128
943,933.0,4.0,442,459,540,1974.0,1876,Gd,9120,76.0,270.0,69,6,6,901,1974,1974,185000
855,601.0,3.0,311,544,440,1978.0,1456,TA,2280,24.0,0.0,0,5,6,855,1978,1978,146000
1640,0.0,3.0,728,568,924,1993.0,1640,Gd,14778,69.61401673640168,72.0,0,7,6,1296,1954,2006,224000
894,0.0,3.0,492,402,450,1968.0,894,TA,8724,109.0,0.0,0,5,5,894,1968,1968,129000
1258,0.0,0.0,1198,0,400,1969.0,1258,TA,12900,60.0,0.0,0,4,4,1198,1969,1969,108959
1432,0.0,2.0,680,289,588,1978.0,1432,Gd,16157,69.61401673640168,0.0,180,7,5,1360,1978,1978,194000
1502,0.0,3.0,0,1502,644,2009.0,1502,Gd,9541,79.0,268.0,114,5,7,1502,2009,2009,233170
1694,0.0,2.883272058823529,0,1694,776,2008.0,1694,Gd,10475,64.0,72.0,33,5,8,1694,2008,2008,245350
959,712.0,3.0,786,173,472,2000.0,1671,TA,10852,58.0,0.0,38,5,6,959,2000,2000,173000
1236,872.0,4.0,626,501,540,1935.0,2108,Gd,13728,120.0,0.0,0,7,6,1127,1935,1986,235000
1831,1796.0,4.0,1387,543,807,1995.0,3627,Gd,35760,118.0,1378.0,76,5,10,1930,1995,1996,625000
1118,0.0,3.0,522,574,358,1977.0,1118,TA,9880,76.0,0.0,0,6,6,1096,1977,1977,171000
1261,0.0,3.0,662,599,433,1958.0,1261,TA,9120,76.0,0.0,0,6,6,1261,1958,1958,163000
625,625.0,2.0,0,625,625,2006.0,1250,Gd,4017,35.0,0.0,54,5,7,625,2006,2007,171900
1636,971.0,3.0,152,977,0,1979.0,3086,Ex,18030,138.0,0.0,0,6,5,1598,1946,1994,200500
1170,1175.0,4.0,503,449,360,1932.0,2345,TA,16560,80.0,0.0,0,8,6,952,1932,1950,239000
2129,743.0,4.0,700,983,541,1992.0,2872,Gd,10678,85.0,337.0,33,5,8,1683,1992,2000,285000
923,0.0,3.0,658,218,264,1984.0,923,TA,6951,37.0,0.0,0,5,5,876,1984,1985,119500
818,406.0,3.0,468,350,210,1926.0,1224,TA,3950,69.61401673640168,0.0,0,8,6,818,1926,2004,115000
820,523.0,3.0,0,731,186,1921.0,1343,TA,7681,54.0,0.0,0,6,5,731,1921,1950,154900
1124,0.0,3.0,0,0,0,1979.0,1124,TA,8335,77.0,0.0,36,5,5,0,1954,1954,93000
1298,1216.0,4.0,1216,0,693,1990.0,2514,TA,11170,69.61401673640168,0.0,0,5,7,1216,1990,1991,250000
1652,0.0,2.0,1480,120,482,2008.0,1652,Gd,5587,64.0,186.0,53,5,8,1600,2008,2008,392500
2411,2065.0,4.0,2096,300,813,1996.0,4476,Ex,15623,160.0,0.0,78,5,10,2396,1996,1996,745000
1130,0.0,2.0,821,299,720,1970.0,1130,TA,10800,60.0,0.0,0,6,5,1120,1920,1950,120000
1572,0.0,3.0,1159,413,995,1963.0,1572,TA,35133,50.0,226.0,263,4,5,1572,1963,1963,186700
949,272.0,4.0,392,392,392,1965.0,1221,TA,9738,60.0,0.0,0,7,5,784,1924,1950,104900
1014,685.0,3.0,440,538,420,1920.0,1699,TA,10615,107.0,0.0,74,5,3,978,1900,1970,95000
1624,0.0,2.0,1456,168,757,1994.0,1624,Gd,12461,89.0,0.0,114,5,8,1624,1994,1995,262000
831,829.0,3.0,0,831,493,2002.0,1660,Gd,8935,68.0,95.0,68,5,7,831,2002,2002,195000
1028,776.0,3.0,0,994,442,1999.0,1804,Gd,7500,60.0,0.0,60,5,7,994,1999,1999,189000
1622,0.0,3.0,1159,90,1356,1975.0,1622,TA,32463,69.61401673640168,149.0,0,4,4,1249,1961,1975,168000
764,677.0,2.0,0,776,492,1999.0,1441,Gd,2645,24.0,456.0,0,5,8,776,1999,2000,174000
